data;timeIndex;totale;areac
2016-01-03;20:00;2261;0
2016-01-03;20:30;1760;0
2016-01-03;21:00;1519;0
2016-01-03;21:30;1524;0
2016-01-03;22:00;1499;0
2016-01-03;22:30;1393;0
2016-01-03;23:00;1321;0
2016-01-03;23:30;1147;0
2016-01-04;00:00;902;0
2016-01-04;00:30;656;0
2016-01-04;01:00;616;0
2016-01-04;01:30;423;0
2016-01-04;02:00;297;0
2016-01-04;02:30;270;0
2016-01-04;03:00;234;0
2016-01-04;03:30;230;0
2016-01-04;04:00;263;0
2016-01-04;04:30;384;0
2016-01-04;05:00;526;0
2016-01-04;05:30;861;0
2016-01-04;06:00;1025;0
2016-01-04;06:30;1777;0
2016-01-04;07:00;2341;0
2016-01-04;07:30;2214;0
2016-01-04;08:00;2592;0
2016-01-04;08:30;3005;0
2016-01-04;09:00;2956;0
2016-01-04;09:30;3121;0
2016-01-04;10:00;3048;0
2016-01-04;10:30;2928;0
2016-01-04;11:00;3039;0
2016-01-04;11:30;2953;0
2016-01-04;12:00;2704;0
2016-01-04;12:30;2530;0
2016-01-04;13:00;2229;0
2016-01-04;13:30;2216;0
2016-01-04;14:00;2446;0
2016-01-04;14:30;2870;0
2016-01-04;15:00;2862;0
2016-01-04;15:30;2948;0
2016-01-04;16:00;2870;0
2016-01-04;16:30;2927;0
2016-01-04;17:00;2900;0
2016-01-04;17:30;2835;0
2016-01-04;18:00;2818;0
2016-01-04;18:30;2542;0
2016-01-04;19:00;2378;0
2016-01-04;19:30;2758;0
2016-01-04;20:00;2364;0
2016-01-04;20:30;1888;0
2016-01-04;21:00;1389;0
2016-01-04;21:30;1384;0
2016-01-04;22:00;1436;0
2016-01-04;22:30;1253;0
2016-01-04;23:00;1214;0
2016-01-04;23:30;1039;0
2016-01-05;00:00;877;0
2016-01-05;00:30;673;0
2016-01-05;01:00;478;0
2016-01-05;01:30;400;0
2016-01-05;02:00;305;0
2016-01-05;02:30;225;0
2016-01-05;03:00;210;0
2016-01-05;03:30;223;0
2016-01-05;04:00;242;0
2016-01-05;04:30;363;0
2016-01-05;05:00;434;0
2016-01-05;05:30;693;0
2016-01-05;06:00;974;0
2016-01-05;06:30;1761;0
2016-01-05;07:00;2276;0
2016-01-05;07:30;2213;0
2016-01-05;08:00;2588;0
2016-01-05;08:30;3158;0
2016-01-05;09:00;3463;0
2016-01-05;09:30;3626;0
2016-01-05;10:00;3578;0
2016-01-05;10:30;3703;0
2016-01-05;11:00;3625;0
2016-01-05;11:30;3519;0
2016-01-05;12:00;3214;0
2016-01-05;12:30;3199;0
2016-01-05;13:00;2771;0
2016-01-05;13:30;2550;0
2016-01-05;14:00;2915;0
2016-01-05;14:30;3289;0
2016-01-05;15:00;3367;0
2016-01-05;15:30;3351;0
2016-01-05;16:00;3401;0
2016-01-05;16:30;3407;0
2016-01-05;17:00;3367;0
2016-01-05;17:30;3365;0
2016-01-05;18:00;3172;0
2016-01-05;18:30;3183;0
2016-01-05;19:00;3065;0
2016-01-05;19:30;3448;0
2016-01-05;20:00;3001;0
2016-01-05;20:30;2351;0
2016-01-05;21:00;2009;0
2016-01-05;21:30;1880;0
2016-01-05;22:00;1730;0
2016-01-05;22:30;1748;0
2016-01-05;23:00;1787;0
2016-01-05;23:30;1689;0
2016-01-06;00:00;1521;0
2016-01-06;00:30;1405;0
2016-01-06;01:00;1030;0
2016-01-06;01:30;841;0
2016-01-06;02:00;599;0
2016-01-06;02:30;513;0
2016-01-06;03:00;467;0
2016-01-06;03:30;387;0
2016-01-06;04:00;367;0
2016-01-06;04:30;407;0
2016-01-06;05:00;426;0
2016-01-06;05:30;522;0
2016-01-06;06:00;493;0
2016-01-06;06:30;766;0
2016-01-06;07:00;632;0
2016-01-06;07:30;854;0
2016-01-06;08:00;889;0
2016-01-06;08:30;975;0
2016-01-06;09:00;1556;0
2016-01-06;09:30;3302;0
2016-01-06;10:00;2754;0
2016-01-06;10:30;3134;0
2016-01-06;11:00;3550;0
2016-01-06;11:30;3541;0
2016-01-06;12:00;3322;0
2016-01-06;12:30;3444;0
2016-01-06;13:00;2964;0
2016-01-06;13:30;2571;0
2016-01-06;14:00;2558;0
2016-01-06;14:30;3412;0
2016-01-06;15:00;4143;0
2016-01-06;15:30;4304;0
2016-01-06;16:00;4337;0
2016-01-06;16:30;4245;0
2016-01-06;17:00;4201;0
2016-01-06;17:30;4032;0
2016-01-06;18:00;3719;0
2016-01-06;18:30;3390;0
2016-01-06;19:00;3141;0
2016-01-06;19:30;3156;0
2016-01-06;20:00;2709;0
2016-01-06;20:30;2190;0
2016-01-06;21:00;1924;0
2016-01-06;21:30;1819;0
2016-01-06;22:00;1812;0
2016-01-06;22:30;1682;0
2016-01-06;23:00;1531;0
2016-01-06;23:30;1385;0
2016-01-07;00:00;1314;0
2016-01-07;00:30;854;0
2016-01-07;01:00;598;0
2016-01-07;01:30;438;0
2016-01-07;02:00;312;0
2016-01-07;02:30;266;0
2016-01-07;03:00;229;0
2016-01-07;03:30;236;0
2016-01-07;04:00;252;0
2016-01-07;04:30;372;0
2016-01-07;05:00;502;0
2016-01-07;05:30;833;0
2016-01-07;06:00;964;0
2016-01-28;00:00;1527;0
2016-01-28;00:30;1265;0
2016-01-28;01:00;827;0
2016-01-28;01:30;596;0
2016-01-28;02:00;471;0
2016-01-28;02:30;393;0
2016-01-28;03:00;329;0
2016-01-28;03:30;308;0
2016-01-28;04:00;336;0
2016-01-28;04:30;424;0
2016-01-28;05:00;585;0
2016-01-28;05:30;1003;0
2016-01-28;06:00;1298;0
2016-01-28;06:30;955;0
2016-01-30;00:30;583;0
2016-01-30;01:00;512;0
2016-01-30;01:30;600;0
2016-01-30;02:00;337;0
2016-01-30;02:30;178;0
2016-01-30;03:00;229;0
2016-01-30;03:30;199;0
2016-01-30;04:00;159;0
2016-01-30;04:30;218;0
2016-01-30;05:00;321;0
2016-01-30;05:30;282;0
2016-01-30;06:00;336;0
2016-01-30;06:30;394;0
2016-01-30;07:00;471;0
2016-01-30;07:30;811;0
2016-01-30;08:00;834;0
2016-01-30;08:30;1242;0
2016-01-30;09:00;1407;0
2016-01-30;09:30;1429;0
2016-01-30;10:00;604;0
2016-01-30;10:30;1042;0
2016-01-30;11:00;1664;0
2016-01-30;11:30;1028;0
2016-01-30;12:00;1454;0
2016-01-30;12:30;831;0
2016-01-30;13:00;1654;0
2016-01-30;13:30;1504;0
2016-01-30;14:00;1183;0
2016-01-30;14:30;1609;0
2016-01-30;15:00;1495;0
2016-01-30;15:30;998;0
2016-01-30;16:00;1539;0
2016-01-30;16:30;1455;0
2016-01-30;17:00;1125;0
2016-01-30;17:30;1051;0
2016-01-30;18:00;1427;0
2016-01-30;18:30;954;0
2016-01-30;19:00;553;0
2016-01-30;19:30;1342;0
2016-01-30;20:00;1168;0
2016-01-30;20:30;1237;0
2016-01-30;21:00;1385;0
2016-01-30;21:30;677;0
2016-01-30;22:00;1205;0
2016-01-30;22:30;916;0
2016-01-30;23:00;581;0
2016-01-30;23:30;986;0
2016-01-31;00:00;893;0
2016-01-31;00:30;1058;0
2016-01-31;01:00;1061;0
2016-01-31;01:30;513;0
2016-01-31;02:00;634;0
2016-01-31;02:30;300;0
2016-01-31;03:00;325;0
2016-01-31;03:30;324;0
2016-01-31;04:00;140;0
2016-01-31;04:30;300;0
2016-01-31;05:00;275;0
2016-01-31;05:30;183;0
2016-01-31;06:00;162;0
2016-01-31;06:30;191;0
2016-01-31;07:00;253;0
2016-01-31;07:30;235;0
2016-01-31;08:00;154;0
2016-01-31;08:30;537;0
2016-01-31;09:00;471;0
2016-01-31;09:30;659;0
2016-01-31;10:00;462;0
2016-01-31;10:30;449;0
2016-01-31;11:00;1043;0
2016-01-31;11:30;1283;0
2016-01-31;12:00;1480;0
2016-01-31;12:30;1340;0
2016-01-31;13:00;1421;0
2016-01-31;13:30;1556;0
2016-01-31;14:00;1199;0
2016-01-31;14:30;552;0
2016-01-31;15:00;2533;0
2016-01-31;15:30;2454;0
2016-01-31;16:00;1411;0
2016-01-31;16:30;2042;0
2016-01-31;17:00;1371;0
2016-01-31;17:30;1980;0
2016-01-31;18:00;1210;0
2016-01-31;18:30;987;0
2016-01-31;19:00;1410;0
2016-01-31;19:30;1390;0
2016-01-31;20:00;748;0
2016-01-31;20:30;662;0
2016-01-31;21:00;528;0
2016-01-31;21:30;376;0
2016-01-31;22:00;427;0
2016-01-31;22:30;398;0
2016-01-31;23:00;1010;0
2016-01-31;23:30;744;0
2016-02-01;00:00;362;0
2016-02-01;00:30;311;0
2016-02-01;01:00;200;0
2016-02-01;01:30;217;0
2016-02-01;02:00;105;0
2016-02-01;02:30;63;0
2016-02-01;03:00;104;0
2016-02-01;03:30;84;0
2016-02-01;04:00;76;0
2016-02-01;04:30;230;0
2016-02-01;05:00;224;0
2016-02-01;05:30;380;0
2016-02-01;06:00;381;0
2016-02-01;06:30;1006;0
2016-02-01;07:00;1505;0
2016-02-01;07:30;1557;1
2016-02-01;08:00;999;1
2016-02-01;08:30;1022;1
2016-02-01;09:00;1731;1
2016-02-01;09:30;1895;1
2016-02-01;10:00;1816;1
2016-02-01;10:30;1267;1
2016-02-01;11:00;1710;1
2016-02-01;11:30;1836;1
2016-02-01;12:00;606;1
2016-02-01;12:30;1543;1
2016-02-01;13:00;1524;1
2016-02-01;13:30;1735;1
2016-02-01;14:00;1350;1
2016-02-01;14:30;1189;1
2016-02-01;15:00;2132;1
2016-02-01;15:30;1045;1
2016-02-01;16:00;926;1
2016-02-01;16:30;664;1
2016-02-01;17:00;1182;1
2016-02-01;17:30;921;1
2016-02-01;18:00;1499;1
2016-02-01;18:30;1133;1
2016-02-01;19:00;1403;1
2016-02-01;19:30;1314;0
2016-02-01;20:00;1317;0
2016-02-01;20:30;1255;0
2016-02-01;21:00;700;0
2016-02-01;21:30;520;0
2016-02-01;22:00;457;0
2016-02-01;22:30;666;0
2016-02-01;23:00;729;0
2016-02-01;23:30;484;0
2016-02-02;00:00;336;0
2016-02-02;00:30;131;0
2016-02-02;01:00;113;0
2016-02-02;01:30;122;0
2016-02-02;02:00;175;0
2016-02-02;02:30;64;0
2016-02-02;03:00;79;0
2016-02-02;03:30;51;0
2016-02-02;04:00;76;0
2016-02-02;04:30;175;0
2016-02-02;05:00;246;0
2016-02-02;05:30;311;0
2016-02-02;06:00;671;0
2016-02-02;06:30;746;0
2016-02-02;07:00;2017;0
2016-02-02;07:30;910;1
2016-02-02;08:00;1663;1
2016-02-02;08:30;2359;1
2016-02-02;09:00;1882;1
2016-02-02;09:30;1967;1
2016-02-02;10:00;1973;1
2016-02-02;10:30;1351;1
2016-02-02;11:00;1053;1
2016-02-02;11:30;1462;1
2016-02-02;12:00;1547;1
2016-02-02;12:30;1146;1
2016-02-02;13:00;1435;1
2016-02-02;13:30;956;1
2016-02-02;14:00;1055;1
2016-02-02;14:30;646;1
2016-02-02;15:00;1321;1
2016-02-02;15:30;1534;1
2016-02-02;16:00;950;1
2016-02-02;16:30;951;1
2016-02-02;17:00;1283;1
2016-02-02;17:30;1898;1
2016-02-02;18:00;1162;1
2016-02-02;18:30;1517;1
2016-02-02;19:00;1396;1
2016-02-02;19:30;2403;0
2016-02-02;20:00;2198;0
2016-02-02;20:30;1148;0
2016-02-02;21:00;1139;0
2016-02-02;21:30;340;0
2016-02-02;22:00;320;0
2016-02-02;22:30;505;0
2016-02-02;23:00;572;0
2016-02-02;23:30;471;0
2016-02-03;00:00;390;0
2016-02-03;00:30;437;0
2016-02-03;01:00;206;0
2016-02-03;01:30;177;0
2016-02-03;02:00;124;0
2016-02-03;02:30;68;0
2016-02-03;03:00;95;0
2016-02-03;03:30;128;0
2016-02-03;04:00;127;0
2016-02-03;04:30;122;0
2016-02-03;05:00;152;0
2016-02-03;05:30;307;0
2016-02-03;06:00;460;0
2016-02-03;06:30;593;0
2016-02-03;07:00;1301;0
2016-02-03;07:30;1547;1
2016-02-03;08:00;1625;1
2016-02-03;08:30;1643;1
2016-02-03;09:00;935;1
2016-02-03;09:30;1097;1
2016-02-03;10:00;2259;1
2016-02-03;10:30;1706;1
2016-02-03;11:00;1807;1
2016-02-03;11:30;1186;1
2016-02-03;12:00;1342;1
2016-02-03;12:30;976;1
2016-02-03;13:00;1638;1
2016-02-03;13:30;1526;1
2016-02-03;14:00;1426;1
2016-02-03;14:30;1705;1
2016-02-03;15:00;1779;1
2016-02-03;15:30;1383;1
2016-02-03;16:00;1192;1
2016-02-03;16:30;1434;1
2016-02-03;17:00;1466;1
2016-02-03;17:30;1669;1
2016-02-03;18:00;1542;1
2016-02-03;18:30;823;1
2016-02-03;19:00;913;1
2016-02-03;19:30;1894;0
2016-02-03;20:00;1280;0
2016-02-03;20:30;857;0
2016-02-03;21:00;708;0
2016-02-03;21:30;766;0
2016-02-03;22:00;948;0
2016-02-03;22:30;685;0
2016-02-03;23:00;615;0
2016-02-03;23:30;1222;0
2016-02-04;00:00;636;0
2016-02-04;00:30;282;0
2016-02-04;01:00;359;0
2016-02-04;01:30;215;0
2016-02-04;02:00;190;0
2016-02-04;02:30;94;0
2016-02-04;03:00;180;0
2016-02-04;03:30;82;0
2016-02-04;04:00;131;0
2016-02-04;04:30;134;0
2016-02-04;05:00;352;0
2016-02-04;05:30;328;0
2016-02-04;06:00;399;0
2016-02-04;06:30;885;0
2016-02-04;07:00;1745;0
2016-02-04;07:30;857;1
2016-02-04;08:00;1625;1
2016-02-04;08:30;1000;1
2016-02-04;09:00;2049;1
2016-02-04;09:30;1982;1
2016-02-04;10:00;1611;1
2016-02-04;10:30;1827;1
2016-02-04;11:00;565;1
2016-02-04;11:30;1217;1
2016-02-04;12:00;1100;1
2016-02-04;12:30;1796;1
2016-02-04;13:00;1312;1
2016-02-04;13:30;1133;1
2016-02-04;14:00;1072;1
2016-02-04;14:30;1009;1
2016-02-04;15:00;1501;1
2016-02-04;15:30;1525;1
2016-02-04;16:00;1792;1
2016-02-04;16:30;1922;1
2016-02-04;17:00;682;1
2016-02-04;17:30;957;1
2016-02-04;18:00;1912;0
2016-02-04;18:30;2301;0
2016-02-04;19:00;1110;0
2016-02-04;19:30;1602;0
2016-02-04;20:00;1914;0
2016-02-04;20:30;1125;0
2016-02-04;21:00;1657;0
2016-02-04;21:30;369;0
2016-02-04;22:00;1065;0
2016-02-04;22:30;597;0
2016-02-04;23:00;882;0
2016-02-04;23:30;802;0
2016-02-05;00:00;498;0
2016-02-05;00:30;636;0
2016-02-05;01:00;339;0
2016-02-05;01:30;177;0
2016-02-05;02:00;121;0
2016-02-05;02:30;80;0
2016-02-05;03:00;87;0
2016-02-05;03:30;100;0
2016-02-05;04:00;134;0
2016-02-05;04:30;103;0
2016-02-05;05:00;134;0
2016-02-05;05:30;228;0
2016-02-05;06:00;409;0
2016-02-05;06:30;746;0
2016-02-05;07:00;2448;0
2016-02-05;07:30;1324;1
2016-02-05;08:00;1592;1
2016-02-05;08:30;1543;1
2016-02-05;09:00;2415;1
2016-02-05;09:30;2176;1
2016-02-05;10:00;2260;1
2016-02-05;10:30;1334;1
2016-02-05;11:00;1113;1
2016-02-05;11:30;1039;1
2016-02-05;12:00;1289;1
2016-02-05;12:30;1369;1
2016-02-05;13:00;1167;1
2016-02-05;13:30;1415;1
2016-02-05;14:00;1504;1
2016-02-05;14:30;1596;1
2016-02-05;15:00;1545;1
2016-02-05;15:30;1285;1
2016-02-05;16:00;1888;1
2016-02-05;16:30;1055;1
2016-02-05;17:00;1248;1
2016-02-05;17:30;873;1
2016-02-05;18:00;856;1
2016-02-05;18:30;1433;1
2016-02-05;19:00;1375;1
2016-02-05;19:30;3552;0
2016-02-05;20:00;1894;0
2016-02-05;20:30;1583;0
2016-02-05;21:00;1498;0
2016-02-05;21:30;882;0
2016-02-05;22:00;590;0
2016-02-05;22:30;968;0
2016-02-05;23:00;1020;0
2016-02-05;23:30;1467;0
2016-02-06;00:00;1335;0
2016-02-06;00:30;740;0
2016-02-06;01:00;478;0
2016-02-06;01:30;374;0
2016-02-06;02:00;345;0
2016-02-06;02:30;206;0
2016-02-06;03:00;347;0
2016-02-06;03:30;375;0
2016-02-06;04:00;299;0
2016-02-06;04:30;128;0
2016-02-06;05:00;229;0
2016-02-06;05:30;278;0
2016-02-06;06:00;378;0
2016-02-06;06:30;491;0
2016-02-06;07:00;221;0
2016-02-06;07:30;1229;0
2016-02-06;08:00;933;0
2016-02-06;08:30;978;0
2016-02-06;09:00;1542;0
2016-02-06;09:30;1323;0
2016-02-06;10:00;2200;0
2016-02-06;10:30;633;0
2016-02-06;11:00;1613;0
2016-02-06;11:30;1311;0
2016-02-06;12:00;1064;0
2016-02-06;12:30;1732;0
2016-02-06;13:00;949;0
2016-02-06;13:30;910;0
2016-02-06;14:00;1189;0
2016-02-06;14:30;609;0
2016-02-06;15:00;1270;0
2016-02-06;15:30;866;0
2016-02-06;16:00;1906;0
2016-02-06;16:30;1780;0
2016-02-06;17:00;2044;0
2016-02-06;17:30;850;0
2016-02-06;18:00;2321;0
2016-02-06;18:30;1626;0
2016-02-06;19:00;1297;0
2016-02-06;19:30;1284;0
2016-02-06;20:00;505;0
2016-02-06;20:30;1307;0
2016-02-06;21:00;1466;0
2016-02-06;21:30;1199;0
2016-02-06;22:00;1022;0
2016-02-06;22:30;633;0
2016-02-06;23:00;1156;0
2016-02-06;23:30;1196;0
2016-02-07;00:00;902;0
2016-02-07;00:30;915;0
2016-02-07;01:00;527;0
2016-02-07;01:30;871;0
2016-02-07;02:00;238;0
2016-02-07;02:30;574;0
2016-02-07;03:00;176;0
2016-02-07;03:30;348;0
2016-02-07;04:00;235;0
2016-02-07;04:30;99;0
2016-02-07;05:00;188;0
2016-02-07;05:30;242;0
2016-02-07;06:00;207;0
2016-02-07;06:30;301;0
2016-02-07;07:00;178;0
2016-02-07;07:30;505;0
2016-02-07;08:00;357;0
2016-02-07;08:30;299;0
2016-02-07;09:00;367;0
2016-02-07;09:30;815;0
2016-02-07;10:00;926;0
2016-02-07;10:30;1141;0
2016-02-07;11:00;1232;0
2016-02-07;11:30;1194;0
2016-02-07;12:00;773;0
2016-02-07;12:30;1024;0
2016-02-07;13:00;899;0
2016-02-07;13:30;990;0
2016-02-07;14:00;1008;0
2016-02-07;14:30;1321;0
2016-02-07;15:00;1200;0
2016-02-07;15:30;666;0
2016-02-07;16:00;1560;0
2016-02-07;16:30;1044;0
2016-02-07;17:00;940;0
2016-02-07;17:30;1561;0
2016-02-07;18:00;1572;0
2016-02-07;18:30;1391;0
2016-02-07;19:00;1879;0
2016-02-07;19:30;1488;0
2016-02-07;20:00;1458;0
2016-02-07;20:30;682;0
2016-02-07;21:00;542;0
2016-02-07;21:30;435;0
2016-02-07;22:00;587;0
2016-02-07;22:30;781;0
2016-02-07;23:00;888;0
2016-02-07;23:30;514;0
2016-02-08;00:00;531;0
2016-02-08;00:30;128;0
2016-02-08;01:00;194;0
2016-02-08;01:30;179;0
2016-02-08;02:00;93;0
2016-02-08;02:30;89;0
2016-02-08;03:00;83;0
2016-02-08;03:30;122;0
2016-02-08;04:00;131;0
2016-02-08;04:30;170;0
2016-02-08;05:00;284;0
2016-02-08;05:30;315;0
2016-02-08;06:00;425;0
2016-02-08;06:30;1155;0
2016-02-08;07:00;1729;0
2016-02-08;07:30;1382;1
2016-02-08;08:00;1545;1
2016-02-08;08:30;710;1
2016-02-08;09:00;2366;1
2016-02-08;09:30;2048;1
2016-02-08;10:00;1176;1
2016-02-08;10:30;1615;1
2016-02-08;11:00;1013;1
2016-02-08;11:30;697;1
2016-02-08;12:00;1483;1
2016-02-08;12:30;1312;1
2016-02-08;13:00;1153;1
2016-02-08;13:30;1045;1
2016-02-08;14:00;1127;1
2016-02-08;14:30;1553;1
2016-02-08;15:00;1303;1
2016-02-08;15:30;986;1
2016-02-08;16:00;912;1
2016-02-08;16:30;1258;1
2016-02-08;17:00;1461;1
2016-02-08;17:30;1692;1
2016-02-08;18:00;1268;1
2016-02-08;18:30;1521;1
2016-02-08;19:00;678;1
2016-02-08;19:30;1423;0
2016-02-08;20:00;1809;0
2016-02-08;20:30;959;0
2016-02-08;21:00;1068;0
2016-02-08;21:30;454;0
2016-02-08;22:00;566;0
2016-02-08;22:30;404;0
2016-02-08;23:00;707;0
2016-02-08;23:30;566;0
2016-02-09;00:00;333;0
2016-02-09;00:30;331;0
2016-02-09;01:00;143;0
2016-02-09;01:30;190;0
2016-02-09;02:00;123;0
2016-02-09;02:30;63;0
2016-02-09;03:00;97;0
2016-02-09;03:30;67;0
2016-02-09;04:00;97;0
2016-02-09;04:30;174;0
2016-02-09;05:00;155;0
2016-02-09;05:30;206;0
2016-02-09;06:00;297;0
2016-02-09;06:30;1017;0
2016-02-09;07:00;1575;0
2016-02-09;07:30;2036;1
2016-02-09;08:00;1478;1
2016-02-09;08:30;1537;1
2016-02-09;09:00;1555;1
2016-02-09;09:30;2717;1
2016-02-09;10:00;1911;1
2016-02-09;10:30;1964;1
2016-02-09;11:00;1178;1
2016-02-09;11:30;976;1
2016-02-09;12:00;1169;1
2016-02-09;12:30;1109;1
2016-02-09;13:00;941;1
2016-02-09;13:30;892;1
2016-02-09;14:00;1343;1
2016-02-09;14:30;1892;1
2016-02-09;15:00;1378;1
2016-02-09;15:30;1566;1
2016-02-09;16:00;1255;1
2016-02-09;16:30;2274;1
2016-02-09;17:00;996;1
2016-02-09;17:30;1531;1
2016-02-09;18:00;862;1
2016-02-09;18:30;1144;1
2016-02-09;19:00;1003;1
2016-02-09;19:30;1367;0
2016-02-09;20:00;2275;0
2016-02-09;20:30;1602;0
2016-02-09;21:00;1146;0
2016-02-09;21:30;284;0
2016-02-09;22:00;363;0
2016-02-09;22:30;699;0
2016-02-09;23:00;403;0
2016-02-09;23:30;693;0
2016-02-10;00:00;512;0
2016-02-10;00:30;420;0
2016-02-10;01:00;221;0
2016-02-10;01:30;252;0
2016-02-10;02:00;130;0
2016-02-10;02:30;53;0
2016-02-10;03:00;155;0
2016-02-10;03:30;93;0
2016-02-10;04:00;232;0
2016-02-10;04:30;218;0
2016-02-10;05:00;230;0
2016-02-10;05:30;287;0
2016-02-10;06:00;416;0
2016-02-10;06:30;598;0
2016-02-10;07:00;957;0
2016-02-10;07:30;945;1
2016-02-10;08:00;935;1
2016-02-10;08:30;1912;1
2016-02-10;09:00;1669;1
2016-02-10;09:30;1677;1
2016-02-10;10:00;1232;1
2016-02-10;10:30;1820;1
2016-02-10;11:00;1106;1
2016-02-10;11:30;1450;1
2016-02-10;12:00;1761;1
2016-02-10;12:30;1227;1
2016-02-10;13:00;1008;1
2016-02-10;13:30;1393;1
2016-02-10;14:00;1203;1
2016-02-10;14:30;1529;1
2016-02-10;15:00;1673;1
2016-02-10;15:30;1373;1
2016-02-10;16:00;1532;1
2016-02-10;16:30;669;1
2016-02-10;17:00;1495;1
2016-02-10;17:30;1037;1
2016-02-10;18:00;1145;1
2016-02-10;18:30;714;1
2016-02-10;19:00;1073;1
2016-02-10;19:30;2820;0
2016-02-10;20:00;1719;0
2016-02-10;20:30;2187;0
2016-02-10;21:00;1023;0
2016-02-10;21:30;794;0
2016-02-10;22:00;508;0
2016-02-10;22:30;1160;0
2016-02-10;23:00;731;0
2016-02-10;23:30;381;0
2016-02-11;00:00;619;0
2016-02-11;00:30;339;0
2016-02-11;01:00;465;0
2016-02-11;01:30;102;0
2016-02-11;02:00;95;0
2016-02-11;02:30;100;0
2016-02-11;03:00;128;0
2016-02-11;03:30;101;0
