data;timeIndex;totale;areac
2015-01-07;01:30;351;0
2015-01-07;02:00;214;0
2015-01-07;02:30;189;0
2015-01-07;03:00;158;0
2015-01-07;03:30;154;0
2015-01-07;04:00;193;0
2015-01-07;04:30;317;0
2015-01-07;05:00;477;0
2015-01-07;05:30;819;0
2015-01-07;06:00;1161;0
2015-01-07;06:30;2400;0
2015-01-07;07:00;3834;0
2015-01-07;07:30;3539;1
2015-01-07;08:00;4017;1
2015-01-07;08:30;4238;1
2015-01-07;09:00;4435;1
2015-01-07;09:30;4086;1
2015-01-07;10:00;3751;1
2015-01-07;10:30;3471;1
2015-01-07;11:00;3417;1
2015-01-07;11:30;3240;1
2015-01-07;12:00;2988;1
2015-01-07;12:30;2944;1
2015-01-07;13:00;2844;1
2015-01-07;13:30;2876;1
2015-01-07;14:00;3065;1
2015-01-07;14:30;3222;1
2015-01-07;15:00;3175;1
2015-01-07;15:30;3193;1
2015-01-07;16:00;3151;1
2015-01-07;16:30;3074;1
2015-01-07;17:00;2932;1
2015-01-07;17:30;2970;1
2015-01-07;18:00;3006;1
2015-01-07;18:30;2979;1
2015-01-07;19:00;2781;1
2015-01-07;19:30;4711;0
2015-01-07;20:00;3510;0
2015-01-07;20:30;2706;0
2015-01-07;21:00;1962;0
2015-01-07;21:30;1655;0
2015-01-07;22:00;1575;0
2015-01-07;22:30;1451;0
2015-01-07;23:00;1380;0
2015-01-07;23:30;1160;0
2015-01-08;00:00;926;0
2015-01-08;00:30;743;0
2015-01-08;01:00;504;0
2015-01-08;01:30;443;0
2015-01-08;02:00;283;0
2015-01-08;02:30;243;0
2015-01-08;03:00;197;0
2015-01-08;03:30;174;0
2015-01-08;04:00;200;0
2015-01-08;04:30;342;0
2015-01-08;05:00;489;0
2015-01-08;05:30;829;0
2015-01-08;06:00;1164;0
2015-01-08;06:30;2298;0
2015-01-08;07:00;3883;0
2015-01-08;07:30;3503;1
2015-01-08;08:00;4107;1
2015-01-08;08:30;4473;1
2015-01-08;09:00;4679;1
2015-01-08;09:30;4386;1
2015-01-08;10:00;4096;1
2015-01-08;10:30;4021;1
2015-01-08;11:00;3780;1
2015-01-08;11:30;3583;1
2015-01-08;12:00;3310;1
2015-01-08;12:30;3176;1
2015-01-08;13:00;2940;1
2015-01-08;13:30;2999;1
2015-01-08;14:00;3167;1
2015-01-08;14:30;3421;1
2015-01-08;15:00;3485;1
2015-01-08;15:30;3435;1
2015-01-08;16:00;3482;1
2015-01-08;16:30;3203;1
2015-01-08;17:00;3103;1
2015-01-08;17:30;3090;1
2015-01-08;18:00;4021;0
2015-01-08;18:30;3867;0
2015-01-08;19:00;3945;0
2015-01-08;19:30;4683;0
2015-01-08;20:00;3826;0
2015-01-08;20:30;2938;0
2015-01-08;21:00;2263;0
2015-01-08;21:30;1893;0
2015-01-08;22:00;1747;0
2015-01-08;22:30;1667;0
2015-01-08;23:00;1580;0
2015-01-08;23:30;1506;0
2015-01-09;00:00;1217;0
2015-01-09;00:30;893;0
2015-01-09;01:00;640;0
2015-01-09;01:30;450;0
2015-01-09;02:00;340;0
2015-01-09;02:30;257;0
2015-01-09;03:00;233;0
2015-01-09;03:30;237;0
2015-01-09;04:00;286;0
2015-01-09;04:30;363;0
2015-01-09;05:00;468;0
2015-01-09;05:30;790;0
2015-01-09;06:00;1165;0
2015-01-09;06:30;2274;0
2015-01-09;07:00;3753;0
2015-01-09;07:30;3427;1
2015-01-09;08:00;4096;1
2015-01-09;08:30;4406;1
2015-01-09;09:00;4788;1
2015-01-09;09:30;4428;1
2015-01-09;10:00;4202;1
2015-01-09;10:30;4190;1
2015-01-09;11:00;4056;1
2015-01-09;11:30;3864;1
2015-01-09;12:00;3589;1
2015-01-09;12:30;3410;1
2015-01-09;13:00;3305;1
2015-01-09;13:30;3151;1
2015-01-09;14:00;3326;1
2015-01-09;14:30;3567;1
2015-01-09;15:00;3545;1
2015-01-09;15:30;3501;1
2015-01-09;16:00;3557;1
2015-01-09;16:30;3351;1
2015-01-09;17:00;3281;1
2015-01-09;17:30;3342;1
2015-01-09;18:00;3196;1
2015-01-09;18:30;3232;1
2015-01-09;19:00;3081;1
2015-01-09;19:30;5232;0
2015-01-09;20:00;4341;0
2015-01-09;20:30;3607;0
2015-01-09;21:00;2875;0
2015-01-09;21:30;2457;0
2015-01-09;22:00;2336;0
2015-01-09;22:30;2244;0
2015-01-09;23:00;2434;0
2015-01-09;23:30;2276;0
2015-01-10;00:00;2051;0
2015-01-10;00:30;1794;0
2015-01-10;01:00;1483;0
2015-01-10;01:30;1210;0
2015-01-10;02:00;873;0
2015-01-10;02:30;736;0
2015-01-10;03:00;604;0
2015-01-10;03:30;506;0
2015-01-10;04:00;549;0
2015-01-10;04:30;558;0
2015-01-10;05:00;547;0
2015-01-10;05:30;728;0
2015-01-10;06:00;837;0
2015-01-10;06:30;1185;0
2015-01-10;07:00;1314;0
2015-01-10;07:30;2243;0
2015-01-10;08:00;2285;0
2015-01-10;08:30;2670;0
2015-01-10;09:00;3101;0
2015-01-10;09:30;3892;0
2015-01-10;10:00;4274;0
2015-01-10;10:30;4608;0
2015-01-10;11:00;4648;0
2015-01-10;11:30;4642;0
2015-01-10;12:00;4546;0
2015-01-10;12:30;4496;0
2015-01-10;13:00;4122;0
2015-01-10;13:30;3478;0
2015-01-10;14:00;3423;0
2015-01-10;14:30;3797;0
2015-01-10;15:00;4246;0
2015-01-10;15:30;4410;0
2015-01-10;16:00;4630;0
2015-01-10;16:30;4822;0
2015-01-10;17:00;4569;0
2015-01-10;17:30;4413;0
2015-01-10;18:00;4339;0
2015-01-10;18:30;4096;0
2015-01-10;19:00;4052;0
2015-01-10;19:30;4316;0
2015-01-10;20:00;4383;0
2015-01-10;20:30;3876;0
2015-01-10;21:00;3120;0
2015-01-10;21:30;2581;0
2015-01-10;22:00;2550;0
2015-01-10;22:30;2582;0
2015-01-10;23:00;2923;0
2015-01-10;23:30;2981;0
2015-01-11;00:00;3050;0
2015-01-11;00:30;2510;0
2015-01-11;01:00;2069;0
2015-01-11;01:30;1614;0
2015-01-11;02:00;1190;0
2015-01-11;02:30;972;0
2015-01-11;03:00;694;0
2015-01-11;03:30;594;0
2015-01-11;04:00;502;0
2015-01-11;04:30;497;0
2015-01-11;05:00;465;0
2015-01-11;05:30;521;0
2015-01-11;06:00;539;0
2015-01-11;06:30;783;0
2015-01-11;07:00;582;0
2015-01-11;07:30;786;0
2015-01-11;08:00;877;0
2015-01-11;08:30;1175;0
2015-01-11;09:00;1496;0
2015-01-11;09:30;2322;0
2015-01-11;10:00;2776;0
2015-01-11;10:30;3178;0
2015-01-11;11:00;3327;0
2015-01-11;11:30;3410;0
2015-01-11;12:00;3299;0
2015-01-11;12:30;3353;0
2015-01-11;13:00;3067;0
2015-01-11;13:30;2502;0
2015-01-11;14:00;2497;0
2015-01-11;14:30;3498;0
2015-01-11;15:00;4041;0
2015-01-11;15:30;4137;0
2015-01-11;16:00;4311;0
2015-01-11;16:30;4447;0
2015-01-11;17:00;4365;0
2015-01-11;17:30;4296;0
2015-01-11;18:00;3996;0
2015-01-11;18:30;3890;0
2015-01-11;19:00;3881;0
2015-01-11;19:30;3725;0
2015-01-11;20:00;3166;0
2015-01-11;20:30;2343;0
2015-01-11;21:00;1914;0
2015-01-11;21:30;1681;0
2015-01-11;22:00;1732;0
2015-01-11;22:30;1677;0
2015-01-11;23:00;1595;0
2015-01-11;23:30;1329;0
2015-01-12;00:00;1013;0
2015-01-12;00:30;738;0
2015-01-12;01:00;505;0
2015-01-12;01:30;352;0
2015-01-12;02:00;231;0
2015-01-12;02:30;194;0
2015-01-12;03:00;193;0
2015-01-12;03:30;169;0
2015-01-12;04:00;412;0
2015-01-12;04:30;534;0
2015-01-12;05:00;627;0
2015-01-12;05:30;955;0
2015-01-12;06:00;1254;0
2015-01-12;06:30;2674;0
2015-01-12;07:00;4231;0
2015-01-12;07:30;3784;1
2015-01-12;08:00;4352;1
2015-01-12;08:30;4672;1
2015-01-12;09:00;4764;1
2015-01-12;09:30;4498;1
2015-01-12;10:00;4299;1
2015-01-12;10:30;4226;1
2015-01-12;11:00;3782;1
2015-01-12;11:30;3726;1
2015-01-12;12:00;3406;1
2015-01-12;12:30;3268;1
2015-01-12;13:00;3081;1
2015-01-12;13:30;3135;1
2015-01-12;14:00;3261;1
2015-01-12;14:30;3566;1
2015-01-12;15:00;3518;1
2015-01-12;15:30;3535;1
2015-01-12;16:00;3635;1
2015-01-12;16:30;3508;1
2015-01-12;17:00;3261;1
2015-01-12;17:30;3196;1
2015-01-12;18:00;3188;1
2015-01-12;18:30;3248;1
2015-01-12;19:00;3002;1
2015-01-12;19:30;5287;0
2015-01-12;20:00;3749;0
2015-01-12;20:30;2957;0
2015-01-12;21:00;2208;0
2015-01-12;21:30;1853;0
2015-01-12;22:00;1812;0
2015-01-12;22:30;1636;0
2015-01-12;23:00;1441;0
2015-01-12;23:30;1417;0
2015-01-13;00:00;1038;0
2015-01-13;00:30;703;0
2015-01-13;01:00;469;0
2015-01-13;01:30;333;0
2015-01-13;02:00;254;0
2015-01-13;02:30;188;0
2015-01-13;03:00;169;0
2015-01-13;03:30;165;0
2015-01-13;04:00;261;0
2015-01-13;04:30;363;0
2015-01-13;05:00;524;0
2015-01-13;05:30;848;0
2015-01-13;06:00;1268;0
2015-01-13;06:30;2608;0
2015-01-13;07:00;4228;0
2015-01-13;07:30;3769;1
2015-01-13;08:00;4469;1
2015-01-13;08:30;4788;1
2015-01-13;09:00;4997;1
2015-01-13;09:30;4872;1
2015-01-13;10:00;4447;1
2015-01-13;10:30;4354;1
2015-01-13;11:00;4236;1
2015-01-13;11:30;3972;1
2015-01-13;12:00;3801;1
2015-01-13;12:30;3624;1
2015-01-13;13:00;3345;1
2015-01-13;13:30;3293;1
2015-01-13;14:00;3637;1
2015-01-13;14:30;3870;1
2015-01-13;15:00;3649;1
2015-01-13;15:30;3732;1
2015-01-13;16:00;3824;1
2015-01-13;16:30;3591;1
2015-01-13;17:00;3462;1
2015-01-13;17:30;3488;1
2015-01-13;18:00;3411;1
2015-01-13;18:30;3382;1
2015-01-13;19:00;3228;1
2015-01-13;19:30;5725;0
2015-01-13;20:00;4437;0
2015-01-13;20:30;3460;0
2015-01-13;21:00;2463;0
2015-01-13;21:30;1974;0
2015-01-13;22:00;1874;0
2015-01-13;22:30;1869;0
2015-01-13;23:00;1968;0
2015-01-13;23:30;1811;0
2015-01-14;00:00;1347;0
2015-01-14;00:30;1004;0
2015-01-14;01:00;709;0
2015-01-14;01:30;473;0
2015-01-14;02:00;325;0
2015-01-14;02:30;259;0
2015-01-14;03:00;196;0
2015-01-14;03:30;233;0
2015-01-14;04:00;269;0
2015-01-14;04:30;350;0
2015-01-14;05:00;531;0
2015-01-14;05:30;813;0
2015-01-14;06:00;1235;0
2015-01-14;06:30;2536;0
2015-01-14;07:00;4172;0
2015-01-14;07:30;3705;1
2015-01-14;08:00;4425;1
2015-01-14;08:30;4660;1
2015-01-14;09:00;4982;1
2015-01-14;09:30;4950;1
2015-01-14;10:00;4583;1
2015-01-14;10:30;4556;1
2015-01-14;11:00;4283;1
2015-01-14;11:30;3930;1
2015-01-14;12:00;3789;1
2015-01-14;12:30;3662;1
2015-01-14;13:00;3395;1
2015-01-14;13:30;3285;1
2015-01-14;14:00;3563;1
2015-01-14;14:30;3881;1
2015-01-14;15:00;3712;1
2015-01-14;15:30;3841;1
2015-01-14;16:00;3747;1
2015-01-14;16:30;3530;1
2015-01-14;17:00;3419;1
2015-01-14;17:30;3535;1
2015-01-14;18:00;3537;1
2015-01-14;18:30;3576;1
2015-01-14;19:00;3150;1
2015-01-14;19:30;5708;0
2015-01-14;20:00;4607;0
2015-01-14;20:30;3712;0
2015-01-14;21:00;2696;0
2015-01-14;21:30;2104;0
2015-01-14;22:00;2045;0
2015-01-14;22:30;2163;0
2015-01-14;23:00;1954;0
2015-01-14;23:30;1993;0
2015-01-15;00:00;1478;0
2015-01-15;00:30;1184;0
2015-01-15;01:00;818;0
2015-01-15;01:30;565;0
2015-01-15;02:00;384;0
2015-01-15;02:30;337;0
2015-01-15;03:00;313;0
2015-01-15;03:30;306;0
2015-01-15;04:00;266;0
2015-01-15;04:30;381;0
2015-01-15;05:00;517;0
2015-01-15;05:30;893;0
2015-01-15;06:00;1216;0
2015-01-15;06:30;2583;0
2015-01-15;07:00;4131;0
2015-01-15;07:30;3689;1
2015-01-15;08:00;4390;1
2015-01-15;08:30;4736;1
2015-01-15;09:00;5168;1
2015-01-15;09:30;4981;1
2015-01-15;10:00;4640;1
2015-01-15;10:30;4350;1
2015-01-15;11:00;4268;1
2015-01-15;11:30;4233;1
2015-01-15;12:00;3823;1
2015-01-15;12:30;3811;1
2015-01-15;13:00;3621;1
2015-01-15;13:30;3416;1
2015-01-15;14:00;3870;1
2015-01-15;14:30;4024;1
2015-01-15;15:00;3855;1
2015-01-15;15:30;3817;1
2015-01-15;16:00;3926;1
2015-01-15;16:30;3672;1
2015-01-15;17:00;3702;1
2015-01-15;17:30;3540;1
2015-01-15;18:00;4447;0
2015-01-15;18:30;4460;0
2015-01-15;19:00;4631;0
2015-01-15;19:30;5509;0
2015-01-15;20:00;5243;0
2015-01-15;20:30;4204;0
2015-01-15;21:00;3010;0
2015-01-15;21:30;2354;0
2015-01-15;22:00;2231;0
2015-01-15;22:30;2369;0
2015-01-15;23:00;2296;0
2015-01-15;23:30;2209;0
2015-01-16;00:00;1881;0
2015-01-16;00:30;1350;0
2015-01-16;01:00;885;0
2015-01-16;01:30;664;0
2015-01-16;02:00;497;0
2015-01-16;02:30;352;0
2015-01-16;03:00;295;0
2015-01-16;03:30;308;0
2015-01-16;04:00;309;0
2015-01-16;04:30;440;0
2015-01-16;05:00;549;0
2015-01-16;05:30;994;0
2015-01-16;06:00;1233;0
2015-01-16;06:30;2629;0
2015-01-16;07:00;4032;0
2015-01-16;07:30;3579;1
2015-01-16;08:00;4437;1
2015-01-16;08:30;4746;1
2015-01-16;09:00;5140;1
2015-01-16;09:30;4932;1
2015-01-16;10:00;4660;1
2015-01-16;10:30;4627;1
2015-01-16;11:00;4345;1
2015-01-16;11:30;4178;1
2015-01-16;12:00;3965;1
2015-01-16;12:30;3900;1
2015-01-16;13:00;3790;1
2015-01-16;13:30;3635;1
2015-01-16;14:00;3819;1
2015-01-16;14:30;3932;1
2015-01-16;15:00;3899;1
2015-01-16;15:30;3921;1
2015-01-16;16:00;3822;1
2015-01-16;16:30;3778;1
2015-01-16;17:00;3808;1
2015-01-16;17:30;3868;1
2015-01-16;18:00;3687;1
2015-01-16;18:30;3919;1
2015-01-16;19:00;3774;1
2015-01-16;19:30;5971;0
2015-01-16;20:00;5199;0
2015-01-16;20:30;4706;0
2015-01-16;21:00;3766;0
2015-01-16;21:30;3105;0
2015-01-16;22:00;2937;0
2015-01-16;22:30;2831;0
2015-01-16;23:00;2818;0
2015-01-16;23:30;2710;0
2015-01-17;00:00;2614;0
2015-01-17;00:30;2313;0
2015-01-17;01:00;1753;0
2015-01-17;01:30;1454;0
2015-01-17;02:00;1197;0
2015-01-17;02:30;1025;0
2015-01-17;03:00;835;0
2015-01-17;03:30;714;0
2015-01-17;04:00;633;0
2015-01-17;04:30;649;0
2015-01-17;05:00;712;0
2015-01-17;05:30;875;0
2015-01-17;06:00;920;0
2015-01-17;06:30;1350;0
2015-01-17;07:00;1445;0
2015-01-17;07:30;2530;0
2015-01-17;08:00;2623;0
2015-01-17;08:30;3124;0
2015-01-17;09:00;3664;0
2015-01-17;09:30;4285;0
2015-01-17;10:00;4678;0
2015-01-17;10:30;4889;0
2015-01-17;11:00;5106;0
2015-01-17;11:30;5107;0
2015-01-17;12:00;5056;0
2015-01-17;12:30;4960;0
2015-01-17;13:00;4459;0
2015-01-17;13:30;3885;0
2015-01-17;14:00;3809;0
2015-01-17;14:30;4477;0
2015-01-17;15:00;4714;0
2015-01-17;15:30;4775;0
2015-01-17;16:00;4952;0
2015-01-17;16:30;4990;0
2015-01-17;17:00;4840;0
2015-01-17;17:30;4786;0
2015-01-17;18:00;4715;0
2015-01-17;18:30;4558;0
2015-01-17;19:00;4786;0
2015-01-17;19:30;4936;0
2015-01-17;20:00;5020;0
2015-01-17;20:30;4750;0
2015-01-17;21:00;3918;0
2015-01-17;21:30;3251;0
2015-01-17;22:00;3032;0
2015-01-17;22:30;3073;0
2015-01-17;23:00;3152;0
2015-01-17;23:30;3355;0
2015-01-18;00:00;3459;0
2015-01-18;00:30;3049;0
2015-01-18;01:00;2559;0
2015-01-18;01:30;2113;0
2015-01-18;02:00;1501;0
2015-01-18;02:30;1159;0
2015-01-18;03:00;857;0
2015-01-18;03:30;708;0
2015-01-18;04:00;693;0
2015-01-18;04:30;595;0
2015-01-18;05:00;577;0
2015-01-18;05:30;632;0
2015-01-18;06:00;632;0
2015-01-18;06:30;860;0
2015-01-18;07:00;674;0
2015-01-18;07:30;911;0
2015-01-18;08:00;1093;0
2015-01-18;08:30;1503;0
2015-01-18;09:00;1943;0
2015-01-18;09:30;2556;0
2015-01-18;10:00;3446;0
2015-01-18;10:30;3671;0
2015-01-18;11:00;3778;0
2015-01-18;11:30;3733;0
2015-01-18;12:00;3832;0
2015-01-18;12:30;3802;0
2015-01-18;13:00;3260;0
2015-01-18;13:30;2905;0
2015-01-18;14:00;3047;0
2015-01-18;14:30;3872;0
2015-01-18;15:00;4210;0
2015-01-18;15:30;4390;0
2015-01-18;16:00;4564;0
2015-01-18;16:30;4680;0
2015-01-18;17:00;4811;0
2015-01-18;17:30;4624;0
2015-01-18;18:00;4457;0
2015-01-18;18:30;4489;0
2015-01-18;19:00;4338;0
2015-01-18;19:30;4418;0
2015-01-18;20:00;3991;0
2015-01-18;20:30;3200;0
2015-01-18;21:00;2514;0
2015-01-18;21:30;2308;0
2015-01-18;22:00;2181;0
2015-01-18;22:30;2070;0
2015-01-18;23:00;1860;0
2015-01-18;23:30;1701;0
2015-01-19;00:00;1409;0
2015-01-19;00:30;1001;0
2015-01-19;01:00;651;0
2015-01-19;01:30;453;0
2015-01-19;02:00;353;0
2015-01-19;02:30;271;0
2015-01-19;03:00;247;0
2015-01-19;03:30;218;0
2015-01-19;04:00;277;0
2015-01-19;04:30;386;0
2015-01-19;05:00;544;0
2015-01-19;05:30;957;0
2015-01-19;06:00;1310;0
2015-01-19;06:30;2594;0
2015-01-19;07:00;4282;0
2015-01-19;07:30;3764;1
2015-01-19;08:00;4537;1
2015-01-19;08:30;4889;1
2015-01-19;09:00;5183;1
2015-01-19;09:30;4967;1
2015-01-19;10:00;4480;1
2015-01-19;10:30;4373;1
